# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 03 15:37:12 CEST 2020 [seed=1593783432197]
# MIKC_orthogroup_selection-basal-v6_guide-v4_aligned-mafft-einsi_trim-gt1-seqrmmanual_beastv1.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5390000	-48715.640449798775	-672.8516211996352	-48042.78882859914	1.1048705719810932	66.69802828969657	18.94327672721171	1.0	1.0	-48042.78882859914	0.0	-669.9101721211805
5391000	-48707.41483813676	-674.645934300144	-48032.76890383662	1.056293623485134	66.25575018315882	22.5501696525185	1.0	1.0	-48032.76890383662	0.0	-671.5301917108303
5392000	-48710.55585512274	-670.759735654957	-48039.79611946778	1.102063919762256	65.89115092177178	18.031634985850314	1.0	1.0	-48039.79611946778	0.0	-667.8676079404415
5393000	-48723.02675014006	-676.4912980024047	-48046.53545213766	1.0812607683729265	67.30617779343052	22.24139198046294	1.0	1.0	-48046.53545213766	0.0	-673.3893429459314
5394000	-48726.225712572144	-672.700153106437	-48053.52555946571	1.0718859970943817	66.73423619848646	21.206145847544448	1.0	1.0	-48053.52555946571	0.0	-669.6458620683024
5395000	-48716.742040999394	-671.488660860079	-48045.253380139315	1.0645270284990367	66.02882314932029	19.691926265375105	1.0	1.0	-48045.253380139315	0.0	-668.5084521425849
5396000	-48724.61017617828	-670.9775466560478	-48053.63262952223	1.1428553101928676	66.27041976930013	20.78983445557966	1.0	1.0	-48053.63262952223	0.0	-667.9430825169042
5397000	-48719.26355591246	-674.1181522388272	-48045.14540367363	1.1255809228990756	67.31074971019085	20.925662461405707	1.0	1.0	-48045.14540367363	0.0	-671.0771759641042
5398000	-48726.39261837998	-672.2096219558682	-48054.18299642411	1.0584759332211748	65.84031991548639	21.33466150577937	1.0	1.0	-48054.18299642411	0.0	-669.1492889050312
5399000	-48726.94030044798	-672.8276392240974	-48054.11266122389	1.1073533047286452	66.64538000606308	21.04990481678118	1.0	1.0	-48054.11266122389	0.0	-669.7807431857474
5400000	-48720.97826316586	-672.0794258829065	-48048.898837282955	1.1039935381461103	66.30617171853358	18.238950605544737	1.0	1.0	-48048.898837282955	0.0	-669.1758664325062
5401000	-48738.34533974137	-669.4812823081331	-48068.86405743324	1.1216601695570252	65.65847478993803	18.868076220620768	1.0	1.0	-48068.86405743324	0.0	-666.5438109030425
5402000	-48725.61150592988	-669.6912960370737	-48055.92020989281	1.1274245411931019	66.03607221254121	18.762734091279633	1.0	1.0	-48055.92020989281	0.0	-666.7594233636414
5403000	-48726.993254160014	-669.7638037115993	-48057.229450448416	1.106543986373144	65.66347531830198	19.162413346268714	1.0	1.0	-48057.229450448416	0.0	-666.8108529894589
5404000	-48748.5821355696	-676.0394964167424	-48072.54263915286	1.1350802050934805	67.42160869993525	22.48396520822715	1.0	1.0	-48072.54263915286	0.0	-672.9266940190051
5405000	-48728.07521438345	-672.3988532594486	-48055.676361123995	1.1068905167850194	66.84883488757427	20.675175228194625	1.0	1.0	-48055.676361123995	0.0	-669.3699195432087
5406000	-48724.50756639283	-670.3071370676048	-48054.200429325225	1.0860072260228346	65.7612817920486	20.477836817724132	1.0	1.0	-48054.200429325225	0.0	-667.2877938971467
5407000	-48723.02096251037	-674.1123185508291	-48048.90864395954	1.113161750376378	67.36956545988367	20.471490433122998	1.0	1.0	-48048.90864395954	0.0	-671.0932853431996
5408000	-48735.24821085832	-673.7139763270974	-48061.534234531224	1.1266594603313753	67.26560340848438	20.74713888579905	1.0	1.0	-48061.534234531224	0.0	-670.6815679749494
5409000	-48731.46905598049	-671.8109307441297	-48059.65812523636	1.0646626154385705	66.0824924283428	18.110879859812524	1.0	1.0	-48059.65812523636	0.0	-668.9144178892172
5410000	-48736.02992792853	-674.6932887936657	-48061.33663913487	1.0736316498640055	66.83225271302629	17.549786742161547	1.0	1.0	-48061.33663913487	0.0	-671.8282469952715
5411000	-48728.91366268291	-674.2890484528807	-48054.62461423003	1.104065839645655	67.239587202636	20.38760795284665	1.0	1.0	-48054.62461423003	0.0	-671.2741211898968
5412000	-48738.132296757045	-673.4451711473749	-48064.68712560967	1.0878257711855865	67.20191381824272	18.6852416553479	1.0	1.0	-48064.68712560967	0.0	-670.517437151401
5413000	-48734.884935258364	-675.2167374676505	-48059.668197790714	1.0902179064252642	67.42254170243687	18.40807089827126	1.0	1.0	-48059.668197790714	0.0	-672.3039482634325
5414000	-48728.97817698177	-675.5392163857833	-48053.43896059599	1.0879219506543	67.349722462398	21.137105634408165	1.0	1.0	-48053.43896059599	0.0	-672.4881863288866
5415000	-48733.94561665274	-671.0434308879977	-48062.90218576474	1.073802070553905	65.75897096746056	18.521995533957963	1.0	1.0	-48062.90218576474	0.0	-668.1244719143706
5416000	-48729.55551206368	-676.9150101837195	-48052.640501879956	1.0881032177908374	66.94456535005283	23.61001247134798	1.0	1.0	-48052.640501879956	0.0	-673.7533393043991
5417000	-48714.06267794327	-673.1623726197842	-48040.900305323485	1.0728099853928093	66.48875868348037	19.771060169477984	1.0	1.0	-48040.900305323485	0.0	-670.1781533588761
5418000	-48726.591314762285	-674.4393569139515	-48052.151957848335	1.0906206311251891	65.76323910441755	23.80761171482414	1.0	1.0	-48052.151957848335	0.0	-671.2693515644551
5419000	-48723.21038209768	-673.1312123275493	-48050.07916977013	1.0790791718957287	66.46253911539335	18.374183466486937	1.0	1.0	-48050.07916977013	0.0	-670.2202657206358
5420000	-48720.65603946635	-675.2296313628494	-48045.4264081035	1.1017405477268265	67.12104987400365	17.84465768053331	1.0	1.0	-48045.4264081035	0.0	-672.3479271890259
5421000	-48726.67903159056	-674.5112449284537	-48052.1677866621	1.1320397294680895	67.00190492171974	18.182709239554022	1.0	1.0	-48052.1677866621	0.0	-671.6107738277294
5422000	-48725.09184872119	-672.8609747583696	-48052.23087396282	1.1768102864253605	66.70251192057971	20.40593196498583	1.0	1.0	-48052.23087396282	0.0	-669.8451491171911
5423000	-48737.92109615899	-673.7320258543189	-48064.189070304674	1.1711871622110561	67.32890783908765	18.533949074177098	1.0	1.0	-48064.189070304674	0.0	-670.8124217188555
5424000	-48743.586451369585	-670.2496833870396	-48073.336767982546	1.1356881828720538	66.15329692988374	19.178073619969393	1.0	1.0	-48073.336767982546	0.0	-667.2959157595435
5425000	-48749.10529137126	-671.3936863505504	-48077.71160502071	1.1546591554778163	66.4451025764132	18.580741227324946	1.0	1.0	-48077.71160502071	0.0	-668.4715607241325
5426000	-48744.20534485507	-676.2233020336794	-48067.98204282139	1.1103541139622808	67.31450929575037	22.957281780212696	1.0	1.0	-48067.98204282139	0.0	-673.0896668586001
5427000	-48736.30384306346	-673.9932261583398	-48062.310616905124	1.1137043971352285	67.39056441064183	18.40056159974059	1.0	1.0	-48062.310616905124	0.0	-671.0808449724656
5428000	-48750.715689912475	-673.5901438010798	-48077.1255461114	1.1757504971507673	67.34563681914643	19.531227014384758	1.0	1.0	-48077.1255461114	0.0	-670.6181292310073
5429000	-48744.967319894335	-673.774413448447	-48071.19290644589	1.1175296714813188	67.2888139377137	19.270304151036445	1.0	1.0	-48071.19290644589	0.0	-670.8158481824901
5430000	-48720.919889233	-671.4246173152462	-48049.49527191775	1.1265821208835634	66.78310484180334	19.91173046797628	1.0	1.0	-48049.49527191775	0.0	-668.4333082864329
5431000	-48734.57114277674	-674.8336101145942	-48059.73753266214	1.1601618016435284	67.75466720039064	19.241244601115664	1.0	1.0	-48059.73753266214	0.0	-671.8765539832411
5432000	-48721.89357529341	-675.9482732242511	-48045.94530206916	1.1374581305951688	67.52623510907092	18.424315958524286	1.0	1.0	-48045.94530206916	0.0	-673.0346019125896
5433000	-48722.965975272346	-674.4563851520055	-48048.50959012034	1.1220869845694736	67.03608101120314	18.030603507984097	1.0	1.0	-48048.50959012034	0.0	-671.5643146429165
5434000	-48741.847025504954	-674.457509014552	-48067.3895164904	1.1613517783082177	67.9224686970229	20.24371257471375	1.0	1.0	-48067.3895164904	0.0	-671.449664759349
5435000	-48733.70533294094	-669.4537211295674	-48064.25161181137	1.1286442034355373	65.6874619490136	20.043387340756563	1.0	1.0	-48064.25161181137	0.0	-666.4558218386546
5436000	-48731.36442553706	-673.1165693031036	-48058.24785623395	1.1316211406961936	66.81402447801707	16.791080714115093	1.0	1.0	-48058.24785623395	0.0	-670.2957214675511
5437000	-48734.7103187014	-671.2221297603837	-48063.48818894102	1.1509086759626759	66.83048814477368	17.99684335439676	1.0	1.0	-48063.48818894102	0.0	-668.3319333870667
5438000	-48746.396146736835	-671.7069415110899	-48074.689205225746	1.135266409464788	67.29495465357871	19.285498857808008	1.0	1.0	-48074.689205225746	0.0	-668.747588052105
5439000	-48720.3590490697	-669.2957922626322	-48051.06325680707	1.0891296944969686	65.62062584986175	20.73618687140135	1.0	1.0	-48051.06325680707	0.0	-666.2639119305719
5440000	-48717.89152102086	-672.2078856000581	-48045.6836354208	1.1027834468127822	66.9016363877257	19.546223418060173	1.0	1.0	-48045.6836354208	0.0	-669.2351035078343
5441000	-48728.465038687966	-674.3462462339057	-48054.11879245406	1.1403779360493613	67.79401145011741	20.440335504207475	1.0	1.0	-48054.11879245406	0.0	-671.3287360546047
5442000	-48732.014221227495	-673.6860806497199	-48058.328140577774	1.0862272475166523	67.33612319426598	17.720223557679876	1.0	1.0	-48058.328140577774	0.0	-670.8113740885007
5443000	-48728.42409619224	-671.1407404526639	-48057.28335573958	1.1141199784619376	66.4801323414594	19.318135271548673	1.0	1.0	-48057.28335573958	0.0	-668.1796961465734
5444000	-48718.519852470396	-674.8192002273909	-48043.700652243	1.142080985984714	67.49620876038146	20.446694424494932	1.0	1.0	-48043.700652243	0.0	-671.8013789998015
5445000	-48746.09959611251	-674.0889090091642	-48072.01068710334	1.1389177345346337	66.89812666756897	17.154790314470443	1.0	1.0	-48072.01068710334	0.0	-671.2466315559265
5446000	-48730.244289951945	-672.6881409938029	-48057.556148958145	1.093709457199202	67.00319878061997	19.171618303011847	1.0	1.0	-48057.556148958145	0.0	-669.7347100217893
5447000	-48727.55197600485	-673.506860454313	-48054.045115550536	1.1355062771098892	67.02152347846689	18.23429052585522	1.0	1.0	-48054.045115550536	0.0	-670.6035565380835
5448000	-48723.58344985298	-667.9145329300571	-48055.66891692292	1.095960157410538	64.90994281445612	19.759467075533113	1.0	1.0	-48055.66891692292	0.0	-664.9309002079627
5449000	-48715.61940064977	-672.5709687555225	-48043.04843189425	1.0811121573962346	66.59811591200237	18.047120981374356	1.0	1.0	-48043.04843189425	0.0	-669.6779825858824
5450000	-48731.42818803071	-669.9409278959739	-48061.48726013474	1.0819096635920356	65.76633852971395	18.591458854861532	1.0	1.0	-48061.48726013474	0.0	-667.0182256220716
5451000	-48731.39212965635	-671.9979070553502	-48059.394222601	1.1673532309315309	66.21059507477985	16.808286938130365	1.0	1.0	-48059.394222601	0.0	-669.1760350204319
5452000	-48715.52203994439	-673.7986956533862	-48041.72334429101	1.2658191223629953	67.58547091204922	22.008174052428025	1.0	1.0	-48041.72334429101	0.0	-670.707281721197
5453000	-48722.8016762553	-671.8525006754513	-48050.94917557985	1.1458965769470428	66.9833254670509	19.01306794725861	1.0	1.0	-48050.94917557985	0.0	-668.9073741460039
5454000	-48719.581092762004	-670.1367392806472	-48049.444353481354	1.2007378181407267	66.56414640286941	19.03312945106728	1.0	1.0	-48049.444353481354	0.0	-667.1905581645636
5455000	-48725.24145490978	-674.9661894289802	-48050.2752654808	1.2223928444480614	67.97111347055572	19.83231082657906	1.0	1.0	-48050.2752654808	0.0	-671.9788769613881
5456000	-48726.23746307178	-673.9990413956258	-48052.23842167616	1.1997485798916152	67.0231411230721	17.03231294034951	1.0	1.0	-48052.23842167616	0.0	-671.1639290945333
5457000	-48721.68021537096	-673.3053679418039	-48048.37484742916	1.2564775686601626	67.59033812528446	18.761081123743825	1.0	1.0	-48048.37484742916	0.0	-670.3735833706888
5458000	-48729.72286483502	-672.6857938191122	-48057.03707101591	1.189986209532287	67.22142061893538	19.93728864586974	1.0	1.0	-48057.03707101591	0.0	-669.6932020394574
5459000	-48723.86143116847	-673.0904030179639	-48050.771028150506	1.2501350613055322	67.00572038635528	20.8781261297981	1.0	1.0	-48050.771028150506	0.0	-670.0517010037182
5460000	-48716.34657159206	-671.4878925816464	-48044.85867901042	1.2283289928502108	66.54254571622765	18.222927998143668	1.0	1.0	-48044.85867901042	0.0	-668.585212000303
5461000	-48720.403899153825	-675.8084727648692	-48044.59542638896	1.2397045016245474	68.53102300924738	19.339497373228085	1.0	1.0	-48044.59542638896	0.0	-672.8463232641565
5462000	-48738.663290695935	-676.7023801740667	-48061.96091052187	1.1684117162098413	68.14349365650034	21.10605043233207	1.0	1.0	-48061.96091052187	0.0	-673.6528204243422
5463000	-48740.490761970665	-677.2775264582801	-48063.21323551238	1.1710280923924945	67.54956469196036	16.806396164165	1.0	1.0	-48063.21323551238	0.0	-674.4557669202705
5464000	-48750.23457674539	-673.9875654671227	-48076.24701127827	1.1917711313015709	67.43869414856364	20.67974238027277	1.0	1.0	-48076.24701127827	0.0	-670.9584108749938
5465000	-48736.19149157983	-671.4086874214872	-48064.78280415835	1.1628621558504646	66.58875786436501	19.463165132324566	1.0	1.0	-48064.78280415835	0.0	-668.4401637098398
5466000	-48736.97046186118	-671.3130909435953	-48065.65737091759	1.1752927024057476	66.3362442679872	20.474890521129428	1.0	1.0	-48065.65737091759	0.0	-668.2938916608239
5467000	-48743.09807611394	-675.7547891810335	-48067.34328693291	1.1846748658837594	67.90411762107532	19.99759008297428	1.0	1.0	-48067.34328693291	0.0	-672.7591774105911
5468000	-48744.693022381056	-672.3900820948329	-48072.30294028622	1.1839437264558021	66.6056487466792	19.488931918626978	1.0	1.0	-48072.30294028622	0.0	-669.4202353843222
5469000	-48724.618159035	-669.1907498280925	-48055.42740920691	1.1214479138084463	65.61966712847448	18.44038308885932	1.0	1.0	-48055.42740920691	0.0	-666.276206835296
5470000	-48732.267566039605	-671.0658941657433	-48061.20167187386	1.1095052761766446	65.73549232772704	21.164492077766404	1.0	1.0	-48061.20167187386	0.0	-668.0135692902741
5471000	-48728.278780764726	-673.8357603675593	-48054.443020397164	1.1278256194070848	67.0037883882168	19.912756644688354	1.0	1.0	-48054.443020397164	0.0	-670.844399803784
5472000	-48731.52137500807	-668.9878449888499	-48062.533530019224	1.1253841560105933	65.43338874721289	18.12667324150088	1.0	1.0	-48062.533530019224	0.0	-666.0904604755976
5473000	-48730.058561697275	-674.0373261166635	-48056.021235580614	1.1465583290414902	67.42152350317794	18.662237890744606	1.0	1.0	-48056.021235580614	0.0	-671.110823998599
5474000	-48735.05764292677	-671.4299987893457	-48063.62764413742	1.1931921338251812	66.00564746645111	21.402420142512874	1.0	1.0	-48063.62764413742	0.0	-668.3664947829405
5475000	-48720.5658564545	-671.8770513219182	-48048.68880513258	1.1838790801060879	66.68206148043994	19.45835893782774	1.0	1.0	-48048.68880513258	0.0	-668.9087745787355
5476000	-48729.5440256839	-673.0522078566976	-48056.4918178272	1.1742433571867945	66.80490594396056	22.174850061061218	1.0	1.0	-48056.4918178272	0.0	-669.9532490901455
5477000	-48708.604969024476	-671.9082857351154	-48036.69668328936	1.151140998703085	66.4066392876444	20.721635648611954	1.0	1.0	-48036.69668328936	0.0	-668.8771073802698
5478000	-48712.867351074885	-673.5100256968454	-48039.35732537804	1.1687537393859342	67.00495895043385	19.403111824555715	1.0	1.0	-48039.35732537804	0.0	-670.5445922403118
5479000	-48718.497636778375	-673.0222643344596	-48045.475372443914	1.1912980176822079	66.71004828046432	17.157095887746543	1.0	1.0	-48045.475372443914	0.0	-670.1798524920329
5480000	-48724.43310034273	-671.2812076898336	-48053.151892652895	1.2237097413492495	66.85516956938689	18.491644259224007	1.0	1.0	-48053.151892652895	0.0	-668.3638887214428
5481000	-48725.159385630584	-671.5851891790887	-48053.5741964515	1.269053462134559	66.7607772179683	19.26063507156244	1.0	1.0	-48053.5741964515	0.0	-668.627125799661
5482000	-48731.454420164926	-665.5169679432651	-48065.93745222166	1.235782128958683	64.46873451671728	16.65425457873443	1.0	1.0	-48065.93745222166	0.0	-662.7043022292265
5483000	-48740.263345753454	-671.3509720278114	-48068.912373725645	1.3040569580503953	67.19734319317787	18.598065518449655	1.0	1.0	-48068.912373725645	0.0	-668.4279144568854
5484000	-48717.19259016219	-671.9663887542843	-48045.2262014079	1.2879885705550511	67.23578118350414	20.598337161815458	1.0	1.0	-48045.2262014079	0.0	-668.941178402047
5485000	-48729.37582986688	-671.1917968991364	-48058.18403296775	1.1681189030682313	66.30736925710852	20.827392958131753	1.0	1.0	-48058.18403296775	0.0	-668.1555278097314
5486000	-48712.34508295952	-669.4754656362211	-48042.8696173233	1.2911082114203716	66.03416318077015	20.587088974969813	1.0	1.0	-48042.8696173233	0.0	-666.4508015057025
5487000	-48718.1358121533	-672.5707094581979	-48045.5651026951	1.2111025478682416	67.0583528014803	19.651686838376847	1.0	1.0	-48045.5651026951	0.0	-669.5925462793749
5488000	-48721.82367317107	-672.0200543501871	-48049.803618820886	1.2450805910897196	66.96211099831365	17.58475410321668	1.0	1.0	-48049.803618820886	0.0	-669.1530220676847
5489000	-48721.55525330361	-674.5287333714787	-48047.02651993213	1.1923676711478717	67.68901895318554	21.091634805903496	1.0	1.0	-48047.02651993213	0.0	-671.4798568643021
5490000	-48708.1723056881	-673.2711567758115	-48034.90114891229	1.2444384260317845	67.06557723420504	17.680550277395557	1.0	1.0	-48034.90114891229	0.0	-670.3986915947993
5491000	-48712.72465969384	-672.6690591927642	-48040.05560050108	1.1239933404548705	66.49808175052684	16.866617392813243	1.0	1.0	-48040.05560050108	0.0	-669.8437228265178
5492000	-48709.33190425077	-671.5638518447716	-48037.768052406	1.1521394666003277	66.28860278747769	21.11906643405306	1.0	1.0	-48037.768052406	0.0	-668.5136755898436
5493000	-48725.74260920278	-670.4781760277276	-48055.264433175056	1.2499996166067373	66.73625342671941	17.68286728432545	1.0	1.0	-48055.264433175056	0.0	-667.605579806952
5494000	-48716.93537431537	-669.2027484469467	-48047.732625868426	1.2260469020671145	65.95025763402457	19.82930672417504	1.0	1.0	-48047.732625868426	0.0	-666.2155874659855
5495000	-48721.85165066218	-673.566133786254	-48048.28551687593	1.2052499453092667	67.17773249791578	21.867834069475474	1.0	1.0	-48048.28551687593	0.0	-670.4811169930736
5496000	-48704.97625999823	-673.1397945357438	-48031.83646546248	1.2911735689223764	67.31376856150841	17.218945720119695	1.0	1.0	-48031.83646546248	0.0	-670.2937842627695
5497000	-48720.928248335396	-670.2251564131415	-48050.70309192225	1.2850450418934407	66.97781074252731	18.255913907084405	1.0	1.0	-48050.70309192225	0.0	-667.3206673359025
5498000	-48716.047188436656	-670.1434015024172	-48045.903786934236	1.2119833139555363	66.67186214882008	19.363796074384226	1.0	1.0	-48045.903786934236	0.0	-667.1799963615673
5499000	-48704.54917922386	-672.9574652015365	-48031.591714022325	1.241340901261955	67.37155304969559	20.452747509468594	1.0	1.0	-48031.591714022325	0.0	-669.939347975531
5500000	-48740.238609387394	-674.5067378625108	-48065.731871524884	1.1191793777537553	67.47162093595531	20.8534384692834	1.0	1.0	-48065.731871524884	0.0	-671.469219013269
5501000	-48724.37074918795	-671.1261232917175	-48053.24462589623	1.128759930864771	66.62994649821344	20.438915767665915	1.0	1.0	-48053.24462589623	0.0	-668.1086825724236
5502000	-48723.18612795212	-672.0096892496023	-48051.17643870252	1.1713498943146208	66.88709374948033	18.302707393862743	1.0	1.0	-48051.17643870252	0.0	-669.1026402556779
5503000	-48719.24225526077	-675.047204481489	-48044.19505077928	1.1778965115629396	67.93144237569021	19.8035412252852	1.0	1.0	-48044.19505077928	0.0	-672.0613437100183
5504000	-48726.999499812984	-672.8345349460774	-48054.164964866904	1.1370066051488308	66.45856315312123	16.98164200497882	1.0	1.0	-48054.164964866904	0.0	-670.0024020675739
5505000	-48738.37142634138	-670.2053718554153	-48068.16605448596	1.2517301511096421	66.0577747079388	18.219795585823018	1.0	1.0	-48068.16605448596	0.0	-667.3028631828657
5506000	-48741.44673104657	-675.2792964062007	-48066.16743464037	1.1614062647086363	66.83649030278251	16.760929742738508	1.0	1.0	-48066.16743464037	0.0	-672.460245838775
5507000	-48725.494748023586	-670.8003276634115	-48054.694420360174	1.304371535930568	66.30746630814012	19.05002610750857	1.0	1.0	-48054.694420360174	0.0	-667.8532591913669
5508000	-48737.42435137089	-676.801494262092	-48060.6228571088	1.1579055957982751	67.70566669104535	17.256028943969053	1.0	1.0	-48060.6228571088	0.0	-673.9533326756787
5509000	-48762.89441835819	-675.0289047410365	-48087.86551361716	1.145791619746521	67.37087242051886	17.20715567324921	1.0	1.0	-48087.86551361716	0.0	-672.1835794162181
5510000	-48737.97636794113	-671.4937019455771	-48066.48266599556	1.1855577282631413	66.7247490441525	20.335538013909314	1.0	1.0	-48066.48266599556	0.0	-668.4813319490361
5511000	-48744.36376232754	-673.8874229326334	-48070.47633939491	1.3754833893614578	67.05894041516827	22.335267272023067	1.0	1.0	-48070.47633939491	0.0	-670.7812560113899
5512000	-48715.081309120906	-670.434858052548	-48044.64645106836	1.2213992412450485	65.72886617778852	21.429197552761273	1.0	1.0	-48044.64645106836	0.0	-667.370103688805
5513000	-48728.00854805049	-674.6581177034436	-48053.35043034705	1.2479218108231376	67.47146376982728	19.723594864944843	1.0	1.0	-48053.35043034705	0.0	-671.6763020755003
5514000	-48729.64546080312	-667.0068788394681	-48062.63858196365	1.266058790830697	64.90156693679218	18.689349572163298	1.0	1.0	-48062.63858196365	0.0	-664.0789250194535
5515000	-48737.598421223716	-672.9509834712097	-48064.64743775251	1.3778712661222294	67.57727997300155	19.11766659788758	1.0	1.0	-48064.64743775251	0.0	-670.0003706108934
5516000	-48737.78076676555	-669.6252780798394	-48068.15548868571	1.1301802892380242	66.1654376721112	18.77598048601771	1.0	1.0	-48068.15548868571	0.0	-666.6926996605957
5517000	-48736.839613400305	-673.8753848967077	-48062.964228503595	1.3483553824739554	67.38233797927339	22.189478423631705	1.0	1.0	-48062.964228503595	0.0	-670.7757666650583
5518000	-48736.16575348876	-677.7831389879626	-48058.3826145008	1.1976219355818896	68.21751049250597	17.533433407624354	1.0	1.0	-48058.3826145008	0.0	-674.9190294492441
5519000	-48721.424873719654	-674.9005662371112	-48046.52430748254	1.237827335870369	67.24839260384455	20.610901020155314	1.0	1.0	-48046.52430748254	0.0	-671.8747461255441
5520000	-48713.00699657183	-670.9395885213844	-48042.06740805045	1.1215627204548735	65.72071814761068	18.050584352793084	1.0	1.0	-48042.06740805045	0.0	-668.0464104630136
5521000	-48750.75026182724	-674.7064273167748	-48076.04383451046	1.2370070729392468	66.85540307286342	21.441702897847154	1.0	1.0	-48076.04383451046	0.0	-671.6410895575208
5522000	-48738.90423139367	-674.5865917531021	-48064.31763964057	1.2105369516085505	66.88813835284361	17.58251019415614	1.0	1.0	-48064.31763964057	0.0	-671.7196870841123
5523000	-48712.061490204454	-669.5472794559502	-48042.5142107485	1.2681348571636357	65.81446979200412	18.244552337103844	1.0	1.0	-48042.5142107485	0.0	-666.6434129225588
5524000	-48735.016725203815	-674.7396982271932	-48060.27702697662	1.2113252385771724	67.40200137724557	19.478221695490106	1.0	1.0	-48060.27702697662	0.0	-671.7704012218785
5525000	-48743.72038046683	-671.111502269944	-48072.60887819689	1.328408952681559	66.58432000518418	18.47593234395614	1.0	1.0	-48072.60887819689	0.0	-668.1950333392164
5526000	-48733.97095383619	-672.8557624350327	-48061.11519140116	1.2217850443767415	66.6991111476952	18.272011578971377	1.0	1.0	-48061.11519140116	0.0	-669.950391967859
5527000	-48728.22015133488	-672.7723525452507	-48055.447798789624	1.212322963215038	66.95264125921673	20.444678747520683	1.0	1.0	-48055.447798789624	0.0	-669.754629904567
5528000	-48725.87679334044	-671.1646494091609	-48054.712143931276	1.1676797752356354	66.29885193954226	19.21476777701907	1.0	1.0	-48054.712143931276	0.0	-668.2089702707223
5529000	-48738.30723484295	-673.8657379377901	-48064.44149690516	1.1567998870261205	66.96250006373505	18.548727142578098	1.0	1.0	-48064.44149690516	0.0	-670.9453367687418
5530000	-48742.429022756405	-674.5753377391463	-48067.85368501726	1.2409643874692244	65.85351194028046	22.72360271601406	1.0	1.0	-48067.85368501726	0.0	-671.4519335876172
5531000	-48729.534061853316	-673.9882720440701	-48055.54578980924	1.2056663939314385	66.77842380310908	19.77744457913519	1.0	1.0	-48055.54578980924	0.0	-671.0037299183786
5532000	-48736.49461356937	-674.8924274830944	-48061.602186086275	1.1607057986910687	66.654171581271	22.283205280790302	1.0	1.0	-48061.602186086275	0.0	-671.7885942147924
5533000	-48723.99004640679	-675.1029950160455	-48048.887051390746	1.1715725710257323	65.99214356833365	23.28051251276622	1.0	1.0	-48048.887051390746	0.0	-671.9553783782713
5534000	-48728.9531305477	-671.6187418774786	-48057.33438867022	1.2486360380745944	66.17702180414554	18.95042205694039	1.0	1.0	-48057.33438867022	0.0	-668.676915674064
5535000	-48722.18321373678	-673.0138982457238	-48049.16931549106	1.1679678536257456	66.66735935337812	18.98470950565719	1.0	1.0	-48049.16931549106	0.0	-670.070264353413
5536000	-48726.80770523131	-674.1710571940736	-48052.63664803724	1.1253769791949164	67.06115482044142	18.472642304330833	1.0	1.0	-48052.63664803724	0.0	-671.2547663508453
5537000	-48712.048195707015	-675.5843304927199	-48036.4638652143	1.1740688210188157	67.9700116764036	19.025396039967276	1.0	1.0	-48036.4638652143	0.0	-672.6385557723705
5538000	-48725.316944613165	-676.4925926894872	-48048.82435192368	1.3446484944490276	66.88460749643635	23.699171206163463	1.0	1.0	-48048.82435192368	0.0	-673.3271526121616
5539000	-48718.41086549669	-671.2319188361524	-48047.17894666054	1.0883016918254458	65.94475530945289	19.01490708515937	1.0	1.0	-48047.17894666054	0.0	-668.2866955811812
5540000	-48711.08441712163	-666.612269806561	-48044.47214731507	1.2785595769381537	64.97154964425353	20.049780009577933	1.0	1.0	-48044.47214731507	0.0	-663.6140516249595
5541000	-48724.15553192522	-674.4644688252635	-48049.691063099955	1.147935709031873	67.5476550631656	18.463384291595744	1.0	1.0	-48049.691063099955	0.0	-671.5486792819195
5542000	-48729.09044821607	-669.2360421870806	-48059.854406028986	1.3370145770496855	66.29907475659795	18.596441693774228	1.0	1.0	-48059.854406028986	0.0	-666.3130719314493
5543000	-48750.21608720537	-673.0721321121724	-48077.1439550932	1.3271071737880538	67.09874436217994	17.036659723118436	1.0	1.0	-48077.1439550932	0.0	-670.2367646356254
5544000	-48746.215368642515	-669.1992136041298	-48077.016155038385	1.198972444991663	66.14682439355887	18.802006147252147	1.0	1.0	-48077.016155038385	0.0	-666.2652500300268
5545000	-48740.4780756601	-675.3441148763085	-48065.133960783794	1.3914277910172668	68.0347771206712	20.31398821689518	1.0	1.0	-48065.133960783794	0.0	-672.3328051528398
5546000	-48737.85075808921	-674.0283543234949	-48063.82240376571	1.2654704835496735	67.2605865546861	17.893757031561528	1.0	1.0	-48063.82240376571	0.0	-671.1439024406689
5547000	-48714.51592153854	-671.6677361441892	-48042.84818539435	1.2235320377930805	66.50884248319832	19.357547040699693	1.0	1.0	-48042.84818539435	0.0	-668.7046537728114
5548000	-48731.47600781111	-673.9537680215241	-48057.522239789585	1.2008306656582488	66.84495514662115	17.32809383201356	1.0	1.0	-48057.522239789585	0.0	-671.1014389162285
5549000	-48724.22942231975	-673.1120783306011	-48051.11734398915	1.1154498393412906	66.17172356896405	21.539140650834437	1.0	1.0	-48051.11734398915	0.0	-670.0422065551732
5550000	-48714.614168425695	-672.5022230279163	-48042.11194539778	1.1256196417650572	66.16375550592768	16.782769978068142	1.0	1.0	-48042.11194539778	0.0	-669.6818702643346
