Azfi_scaffold_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Azfi_s0005.g008951,275.477245329102,-0.487531653882367,0.462558259603898,-1.05398972726128,0.291887620364852,0.941
Azfi_s0005.g008952,6.91495182658825,0.030196009777143,1.22414832357493,0.024666953501975,0.980320614340859,1.000
Azfi_s0005.g008953,4.87653042654953,-1.14578450275814,1.76405003865637,-0.649519275332381,0.51600279167982,0.978
Azfi_s0005.g008956,252.356163012343,-0.090133575537806,0.389797472010706,-0.231231811414443,0.817134717646362,0.996
Azfi_s0005.g008959,201.66575500475,0.125282618462938,0.43447301445128,0.28835535072567,0.773074741753932,0.996
Azfi_s0005.g008960,464.434803361887,-0.065323172733279,0.388013176731481,-0.168352975235387,0.866305600326993,0.996
Azfi_s0005.g008961,36.4516547374712,0.347061525394637,0.501847728357279,0.691567393421683,0.489209044343332,0.978
Azfi_s0005.g008963,30.3273335440796,-0.178689059779754,0.573269844883465,-0.311701481203983,0.755267402166957,0.996
Azfi_s0005.g008964,81.1073427359064,-0.482717819821428,0.500056450761608,-0.965326652793354,0.334381226193296,0.952
Azfi_s0005.g008968,19.1848895247969,0.636217923817835,0.674106395080198,0.943794523329133,0.345274659803683,0.959
Azfi_s0005.g008971,1196.31819981536,-0.227665424762686,0.28293157091422,-0.804666032945861,0.421012425718002,0.970
Azfi_s0005.g008972,258.795869638187,0.096804435412932,0.324757406204018,0.298082302554535,0.76564034845809,0.996
Azfi_s0005.g008973,14.8012574847907,1.10797590651819,0.813170510567923,1.36253822798416,0.173028088334915,0.876
Azfi_s0005.g008974,2.45298480641394,1.11207617689962,1.89249697426935,0.587623754235576,0.556784863168771,0.983
Azfi_s0005.g008977,237.208506413922,-0.742046531612567,0.376289879755747,-1.97200767688527,0.048608730157395,0.607
Azfi_s0005.g008978,2.70447472826673,-4.25418618762336,2.31510029242487,-1.837581810837,0.066124051093273,0.686
Azfi_s0005.g008981,5712.09620020048,-0.32729130055367,0.343766600329203,-0.952074169626266,0.341059367890766,0.956
Azfi_s0005.g008982,81.9140503266544,0.232423203241703,0.386243638314481,0.601752832113866,0.547338676596058,0.983
Azfi_s0005.g008983,2253.00976182065,-0.078350792699335,0.2956187692495,-0.26503998003323,0.790978663160207,0.996
Azfi_s0005.g008985,781.15039202253,-0.312952928434987,0.26657454524695,-1.17397903894039,0.240403421575272,0.917
Azfi_s0005.g008997,0.871117391451297,-2.64290402042118,3.27660451601019,-0.80659841842596,0.419897885241833,0.970
Azfi_s0005.g009010,1551.83302603646,0.128269195480789,0.271984469639179,0.471604851743755,0.637208863000253,0.992
Azfi_s0005.g009011,1352.74293097968,1.20686073180274,0.450649845845888,2.6780453669909,0.007405318738042,0.250
Azfi_s0005.g009022,4.37642954038761,-0.924116281111007,1.43202053490427,-0.645323344593506,0.51871766754067,0.978
Azfi_s0005.g009023,28.1829517330271,0.248777378374416,0.530366894678924,0.46906656669252,0.639022055810634,0.992
Azfi_s0005.g009028,372.034794271123,0.348681016512812,0.403215117178019,0.864751845003049,0.387175006849774,0.965
Azfi_s0005.g009029,47.3205684802119,0.986471005309498,0.569784664663974,1.73130494112414,0.083397390638085,0.731
Azfi_s0005.g009030,170.561503055459,0.439006303764549,0.4909371186916,0.894221045934657,0.371203633904588,0.964
Azfi_s0005.g009031,19.5615470629856,-0.37505374663301,0.651112300858599,-0.576020060039475,0.564601622673267,0.983
Azfi_s0005.g009032,1992.37389152984,-0.090975800055761,0.281874929641617,-0.322752364573286,0.746882791363445,0.996
Azfi_s0005.g009034,50.6061431679151,-0.119618204846573,0.487087582935013,-0.245578431964528,0.806008586817037,0.996
Azfi_s0005.g009035,52.7265234614387,-0.03421112785253,0.490824737615856,-0.069701311345285,0.944431398019799,0.997
Azfi_s0005.g009037,25.5331948423287,-0.350140889458064,0.62299911973315,-0.562024693723548,0.574099194733242,0.983
Azfi_s0005.g009040,406.999949736097,-0.062294610776769,0.333270925918181,-0.186918827692945,0.851724276997696,0.996
Azfi_s0005.g009043,95.948387231613,0.900347782250943,0.504485509714757,1.78468511961823,0.074312405921728,0.706
Azfi_s0005.g009045,142.165343902544,0.363763383363541,0.356593856430474,1.02010558175296,0.30767838982741,0.944
Azfi_s0005.g009050,245.99320979907,-0.210747709846101,0.324790549381001,-0.648872666546955,0.51642068341208,0.978
Azfi_s0005.g009051,122.885936169736,-0.301072673124343,0.50046045294365,-0.601591337244469,0.547446196649266,0.983
Azfi_s0005.g009060,733.574455568711,-0.070324895614473,0.318215958014495,-0.220997388230511,0.825094466596065,0.996
Azfi_s0005.g009061,1044.65478828782,-0.211477745960916,0.328791158080417,-0.643197789124219,0.520095767712752,0.978
Azfi_s0005.g009062,38.4603065559608,0.116447681218572,0.511138560406426,0.22782018465987,0.819786034195751,0.996
Azfi_s0005.g009064,123.16747712732,0.139632709614685,0.379190693521875,0.36823875691092,0.712695213704086,0.996
Azfi_s0005.g009065,2.01523076135368,0.62001238856274,1.91767763279807,0.323314188974549,0.746457309324948,0.996
Azfi_s0005.g009069,3.5762878675295,0.833964068398124,1.48812851292868,0.560411322780756,0.575198910211373,0.983
Azfi_s0005.g009070,10.9665665891185,1.26399270853904,0.845086790016534,1.49569573619096,0.134732961934193,0.826
Azfi_s0005.g009071,261.129650235105,0.180977799750617,0.367520648159947,0.492428930610327,0.622416151543856,0.992
Azfi_s0005.g009077,62.8583991456168,-0.021877799842911,0.478819676579935,-0.045691104424064,0.963556454047232,1.000
Azfi_s0005.g009082,56.9551844595959,3.03655406857888,0.634356468274367,4.78682605198175,1.69E-06,0.000
Azfi_s0005.g009086,162.931441600297,0.413056687272859,0.388650234580537,1.06279798780686,0.287873572251757,0.941
Azfi_s0005.g009096,64.8934669362022,-0.29778679488423,0.440797752535472,-0.675563323931119,0.499317933943714,0.978
Azfi_s0005.g009108,47.4989981468734,0.443269042720196,0.512182753762119,0.865450934191489,0.3867913353322,0.965
Azfi_s0005.g009109,216.083939479342,0.043660976885921,0.325523824770305,0.13412528842314,0.893303503043751,0.996
Azfi_s0005.g009110,157.053072575552,-0.334697539701172,0.349280078306759,-0.958249727049193,0.337936847530085,0.955
Azfi_s0005.g009111,935.68286569874,0.356134096344976,0.345719909864465,1.03012318985214,0.302952180537755,0.943
Azfi_s0005.g009113,63.8859408174822,-0.119245114808254,0.490468289473404,-0.243125024323758,0.807908546107703,0.996
Azfi_s0005.g009114,5.6391650502547,1.14186886899524,1.80981064518186,0.6309327840651,0.528084474747768,0.981
Azfi_s0005.g009117,48.4054064714798,-0.486983641354883,0.477531338087829,-1.01979410043518,0.307826121731135,0.944
Azfi_s0005.g009119,106.143453414226,0.538055987092775,0.57555107876907,0.934853581099204,0.349863761960271,0.959
Azfi_s0005.g009122,277.895711616606,0.365839921401255,0.430379926360048,0.850039462795949,0.395303146491683,0.965
Azfi_s0005.g009123,478.767585432236,-0.21518142768281,0.314382979825804,-0.684456352573666,0.493687041997341,0.978
Azfi_s0005.g009125,634.86980084442,0.009447310623833,0.296058348611565,0.031910299669434,0.97454358487533,1.000
Azfi_s0005.g009126,521.178714464756,-0.083390550362364,0.318090812715016,-0.262159568994141,0.793198422780747,0.996
Azfi_s0005.g009127,46.0166042806496,0.239393256351037,0.693922843498707,0.34498540953636,0.730105339662408,0.996
Azfi_s0005.g009128,152.279387264198,-0.463308587446719,0.450733160646344,-1.02789993703224,0.303996899191491,0.943
Azfi_s0005.g009133,1155.64737979028,0.641992643536182,0.384690583255204,1.66885458464754,0.095146201946152,0.761
Azfi_s0005.g009134,69.201147199664,-1.01403552435082,0.624170724349377,-1.62461244142431,0.10424516447635,0.776
Azfi_s0005.g009136,2.65744966984976,1.97169094547278,1.8120284860883,1.08811255485787,0.276545421884773,0.939
Azfi_s0005.g009138,95.3660229337329,-0.280710156599272,0.448945158418402,-0.625266029347975,0.531796471716968,0.981
Azfi_s0005.g009140,428.888652245523,0.260247514982385,0.34518328698987,0.753940079926358,0.450885202520883,0.974
Azfi_s0005.g009142,643.401184369903,-0.246333180061751,0.504622444055096,-0.488153436224996,0.625441163633079,0.992
Azfi_s0005.g009143,57.0652627955066,-0.523512035020363,0.5054904659766,-1.03565164974763,0.300364686644899,0.943
Azfi_s0005.g009144,156.396335862905,0.611901961589428,0.370375484877089,1.6521124819924,0.098511622893444,0.761
Azfi_s0005.g009146,154.426759868871,-0.204345129666089,0.381298228987527,-0.535919430333294,0.592014235095759,0.984
Azfi_s0005.g009147,54.4518058789411,-0.023686355111228,0.519896134278628,-0.04555978309801,0.963661124303955,1.000
Azfi_s0005.g009148,170.565644475568,0.542771277252037,0.348038545379865,1.55951484241388,0.118874574398258,0.800
Azfi_s0005.g009149,43.1454085397915,2.19538421193389,0.72584044589811,3.02460991853032,0.002489539896027,0.121
Azfi_s0005.g009150,6722.60785776591,0.637221251529538,0.405015899225445,1.57332404171827,0.11564380520398,0.798
Azfi_s0005.g009152,6.69986224410194,4.19613314312978,1.58670830210539,2.64455233363434,0.008179905647949,0.265
Azfi_s0005.g009153,0.997486628202313,0.207736999419317,3.25890302035575,0.063744455763719,0.949173706122592,0.998
Azfi_s0005.g009154,5.80306259552924,0.056650161554076,1.09070888868745,0.051938846507658,0.958577420996125,1.000
Azfi_s0005.g009155,1981.25985975649,-0.116849720710814,0.309096607584569,-0.378036244473643,0.705403669204715,0.996
Azfi_s0005.g009159,58.4729086694458,0.173125874376201,0.444197109830383,0.389750114408239,0.69672133517254,0.994
Azfi_s0005.g009160,282.736867708464,0.583783638606617,0.306046534269731,1.90749958988951,0.056455924094238,0.644
Azfi_s0005.g009161,869.13699333067,0.39200764323111,0.393579689843088,0.996005773030096,0.319247340204667,0.947
Azfi_s0005.g009165,102.573090674207,-0.596244788534911,0.462964518221447,-1.28788441677017,0.1977862007852,0.896
Azfi_s0005.g009167,7.10111647461549,0.965311655025764,1.17082360033447,0.824472324225444,0.409671234905306,0.967
Azfi_s0005.g009170,203.225415332764,0.517121250312309,0.364491656400318,1.41874646849079,0.155972944395326,0.856
Azfi_s0005.g009175,87.1499778970057,0.37215160210252,0.38004677568673,0.979225784589425,0.327468431057159,0.947
Azfi_s0005.g009177,1534.9022816673,0.314687519443293,0.404887152271074,0.777222783380908,0.437027342550149,0.971
Azfi_s0005.g009178,130.425655148572,0.10823096824378,0.44791809061645,0.241631160944686,0.809065974482761,0.996
Azfi_s0005.g009180,597.77562735785,0.254477047122474,0.300893169886737,0.845738862129257,0.397698438428459,0.965
Azfi_s0005.g009183,40.7740245891818,-0.957905278685859,0.510230882715674,-1.87739572639638,0.060463876792621,0.660
Azfi_s0005.g009187,284.810872372205,-0.757931833214658,0.354161135922569,-2.14007624309282,0.032348605653206,0.516
Azfi_s0005.g009191,1013.31467343226,-0.134122927472904,0.314583129815406,-0.426351303554026,0.66985187953527,0.993
Azfi_s0005.g009193,1044.90373390641,0.391787485943463,0.310118161721513,1.26334905304672,0.206463764794342,0.903
Azfi_s0005.g009194,600.078928205721,0.503088044604251,0.325046195563124,1.54774321764536,0.121684132420519,0.805
Azfi_s0005.g009196,116.776406896788,-1.30755285861685,0.43220869679272,-3.02528123177479,0.002484020343492,0.121
Azfi_s0005.g009197,33.9962997691886,-0.192725794791513,0.644642230577137,-0.298965512419143,0.764966359855473,0.996
Azfi_s0005.g009198,64.0507988514017,-0.342809720138297,0.722487992714362,-0.47448500680319,0.635154087165226,0.992
Azfi_s0005.g009199,35.1400365446574,0.376054071853784,0.545676647360292,0.689151851509394,0.490727712855603,0.978
Azfi_s0005.g009200,442.036297981665,0.156286838234646,0.273579361840095,0.57126691568933,0.567818724684104,0.983
Azfi_s0005.g009201,232.506193346331,-0.258607799885465,0.390822736734425,-0.661701010658436,0.508162856882683,0.978
Azfi_s0005.g009205,399.564064023674,0.723071896770885,0.410789833300762,1.76019910463919,0.078374053755775,0.716
Azfi_s0005.g009207,1622.13773666446,0.229966787119074,0.318387168210506,0.72228660599484,0.470118285999757,0.978
Azfi_s0005.g009209,463.308126970009,0.001984654440902,0.361680682484458,0.005487311147694,0.995621781126732,1.000
Azfi_s0005.g009211,90.2419137879952,-0.3418838506908,0.440479013491471,-0.776163767669307,0.437652296263556,0.971
Azfi_s0005.g009213,138.658682429184,0.18105068688156,0.39916998883257,0.45356788322456,0.650139873964621,0.993
Azfi_s0005.g009215,472.755156639361,0.024874763236755,0.273910060687306,0.090813616609547,0.927640690271434,0.996
Azfi_s0005.g009216,9.95478175932184,0.510535551834361,0.97515109729718,0.523545072398943,0.600594993927343,0.986
Azfi_s0005.g009218,4.4652927848843,-0.269677134359226,1.28735292373726,-0.209481898387536,0.834072064907854,0.996
Azfi_s0005.g009220,1358.67300081075,0.092776689843155,0.370168096714971,0.250633943515107,0.802097136023612,0.996
Azfi_s0005.g009221,53.2026127238724,0.28774584391084,0.501959980371717,0.573244591526511,0.566479095898892,0.983
Azfi_s0005.g009222,140.571000062929,-0.405656768653785,0.402289200454133,-1.00837101318119,0.313276383239477,0.945
Azfi_s0005.g009223,1.36502485797242,-1.46579534511598,2.62388225199597,-0.558636098857316,0.576410098258087,0.983
Azfi_s0005.g009224,876.395962624611,-0.034684538226465,0.376875872258573,-0.092031729223218,0.926672830284383,0.996
Azfi_s0005.g009226,22.8762882935972,0.007309302024779,0.636876249637685,0.011476801072323,0.990843038638619,1.000
Azfi_s0005.g009227,7.03071055466758,-5.60674680871824,1.60883445683299,-3.48497434581007,0.000492184227784,0.039
Azfi_s0005.g009228,20885.6316090146,-0.09023760241085,0.406364193675415,-0.22206090943861,0.824266467885675,0.996
Azfi_s0005.g009229,0.911675512899868,-2.6954593381599,3.20101404288407,-0.842064202795978,0.39975201720776,0.965
Azfi_s0005.g009230,63.8275535491383,-0.289175294796552,0.538845076917907,-0.536657579671286,0.591504162984669,0.984
Azfi_s0005.g009231,2192.48747192663,-0.897299404846609,0.371113974461335,-2.41785399256124,0.01561233994967,0.366
Azfi_s0005.g009232,60.9477577753472,0.627638374795606,0.515596328048405,1.2173057499678,0.223487907403757,0.914
Azfi_s0005.g009233,22.4289180015506,0.575181708293778,0.63970929090153,0.899129833620495,0.368583508888747,0.963
Azfi_s0005.g009234,298.630714210829,-0.762495767484277,0.377970483202865,-2.01734209778235,0.043659825269079,0.583
Azfi_s0005.g009235,127.017569179768,0.231286672609247,0.367997821245182,0.628500114013311,0.529676371985751,0.981
Azfi_s0005.g009236,3.17570216552979,0.354948084192222,1.62368434063503,0.218606582147241,0.826956525004029,0.996
Azfi_s0005.g009237,27.2601004664962,-0.60453966286132,0.582384758328807,-1.0380416970322,0.299250643017866,0.943
Azfi_s0005.g009238,0.753183017022364,-2.36836231029097,3.55397112902569,-0.666398860403869,0.505156190719659,0.978
Azfi_s0005.g009239,1688.86955349425,0.224300952715042,0.305299687799458,0.734691064808354,0.462527663251394,0.976
Azfi_s0005.g009240,236.160989400512,-0.081912431218389,0.405313823409848,-0.202096317686061,0.839841426534592,0.996
Azfi_s0005.g009241,271.992003973602,-0.035830109514984,0.468823221723875,-0.076425628797217,0.939080480398144,0.997
Azfi_s0005.g009242,10.9354256307698,-0.133658600440559,0.885488026837315,-0.150943430503454,0.880020340366521,0.996
Azfi_s0005.g009243,23.3534071436023,0.156856223610363,0.64578008172054,0.242894180310507,0.808087374032048,0.996
Azfi_s0005.g009244,1.64070084159251,-0.480409727682228,2.78810701319282,-0.172306774958427,0.863196358367811,0.996
Azfi_s0005.g009249,119.33437316439,-0.404753119392627,0.400982071190347,-1.00940453070903,0.312780666477792,0.945
Azfi_s0005.g009250,2.63255665489947,2.10754723477465,1.92034156989873,1.0974856076702,0.272429168847731,0.937
Azfi_s0005.g009251,9.38488117292322,-0.149322353087378,1.01413451855223,-0.147241170037826,0.882941665720629,0.996
Azfi_s0005.g009252,72.5692648885816,-0.405247373213227,0.413072745360455,-0.981055704509387,0.326565272445563,0.947
Azfi_s0005.g009258,9.92355560119383,-0.0875826240854,1.0117191017834,-0.08656812343566,0.93101480456265,0.996
Azfi_s0005.g009260,0.794610452027937,3.86080109248972,3.90345177540274,0.989073598095463,0.322627134036803,0.947
Azfi_s0005.g009262,99.3204643066922,-0.474924023870847,0.388527996918937,-1.22236757102973,0.221568656911127,0.914
Azfi_s0005.g009263,574.49763046343,0.118629097869578,0.401610026465386,0.29538380531394,0.767700703170599,0.996
Azfi_s0005.g009268,37.9186483884391,-0.310967769569799,0.635161918495528,-0.489588182972887,0.624425340147724,0.992
Azfi_s0005.g009272,0.638498772402144,-2.13723768784186,3.71652138416111,-0.575064009304572,0.565248007663689,0.983
Azfi_s0005.g009276,81.526731304156,0.261378605759948,0.443437879290174,0.589436802688902,0.555568294571846,0.983
Azfi_s0005.g009277,779.338940769733,-0.245031585682329,0.284086547845523,-0.862524422717717,0.388398999491862,0.965
Azfi_s0005.g009278,143.327351684651,0.406332943093659,0.341447055541105,1.19003206060666,0.234033791153767,0.915
Azfi_s0005.g009279,240.592462597575,-0.139595733958853,0.362059938388165,-0.385559735165153,0.69982275835304,0.996
Azfi_s0005.g009283,35.7374755308117,0.073246902064857,0.727458656569023,0.100688748980345,0.919797542994542,0.996
Azfi_s0005.g009284,81.8349045795246,0.471324135084025,0.431278528040872,1.09285323622547,0.274458243235213,0.938
Azfi_s0005.g009285,306.437187384236,-0.054939785968005,0.394026707231444,-0.139431629784767,0.889109079517126,0.996
Azfi_s0005.g009286,726.500095975412,-0.2651714645044,0.30832714246563,-0.86003282871523,0.389770946373176,0.965
Azfi_s0005.g009287,1160.61319562463,-0.090597227940858,0.315802636273549,-0.286879264245226,0.774204768183949,0.996
Azfi_s0005.g009288,757.279764748958,-0.303559902046936,0.435849322303869,-0.696479004354854,0.486128901399201,0.978
Azfi_s0005.g009291,29.6103772722746,-0.98252645810756,0.590546223177511,-1.66375877034815,0.096160646347676,0.761
Azfi_s0005.g009293,191.882173485659,0.063628935514133,0.381958239659065,0.166586105253099,0.867695727323072,0.996
Azfi_s0005.g009295,489.874959040981,0.159638783179838,0.275940491370617,0.578526124915196,0.562908964620712,0.983
Azfi_s0005.g009300,1372.89708580869,-0.516570868462203,0.312668625174764,-1.6521352859548,0.098506975129212,0.761
Azfi_s0005.g009305,426.371301544354,0.683093544386193,0.377073762139834,1.81156477318853,0.070053472147133,0.695
Azfi_s0005.g009306,183.262972267065,-0.12060445535044,0.430548253544637,-0.280118324386459,0.779386726434087,0.996
Azfi_s0005.g009309,31.9061715745797,-0.490384274604367,0.616308046522666,-0.795680467537644,0.426217782617219,0.970
Azfi_s0005.g009315,85.2369271061097,0.266914577699711,0.453179890244423,0.588981513623102,0.555873674739686,0.983
Azfi_s0005.g009317,100.880148323844,0.294916574954863,0.446253493661675,0.660872304964972,0.50869420834375,0.978
Azfi_s0005.g009318,265.566539755509,0.312206421465207,0.341477689043974,0.914280585473338,0.360569429363806,0.962
Azfi_s0005.g009323,25.9400848263006,-0.566176163349573,0.626411517030445,-0.903840603112755,0.366079928297958,0.963
Azfi_s0005.g009326,8.8010249368058,0.815971544724658,1.36473154721943,0.597898939456009,0.549907367573884,0.983
Azfi_s0005.g009328,7.36964911286811,-4.68824188072373,1.48297048919569,-3.16138582317067,0.001570203633036,0.089
Azfi_s0005.g009330,28.0990600068852,0.209920145579226,0.572902859687439,0.366414902683072,0.714055501098746,0.996
Azfi_s0005.g009331,224.048160731594,-0.149736058039026,0.360887952694315,-0.41491010415041,0.678207712779505,0.993
Azfi_s0005.g009332,796.311243172001,1.04869167604492,0.355109058548151,2.95315382922771,0.003145451757115,0.142
Azfi_s0005.g009334,1435.54070139144,0.833234963111206,0.376267925279131,2.21447247328636,0.02679629424626,0.476
Azfi_s0005.g009335,413.904547636143,0.190953173638991,0.340057794332571,0.561531530291118,0.574435242039305,0.983
Azfi_s0005.g009337,33.7236482711651,0.55511553412065,0.548905348684017,1.01131376375093,0.311866280535214,0.945
Azfi_s0005.g009338,455.468124186999,1.80810706682128,0.434171104448105,4.16450346026516,3.12E-05,0.004
Azfi_s0005.g009343,7.25507463574486,-1.32424689805228,1.46157632635732,-0.906040193845158,0.364914578426495,0.963
Azfi_s0005.g009347,247.455102407259,-0.552008040174985,0.473432782807701,-1.16596919398207,0.24362690093158,0.921
Azfi_s0005.g009350,24.1138436255067,-0.213668971080186,0.724245963860588,-0.295022660452569,0.767976569193591,0.996
Azfi_s0005.g009351,570.532981871793,-0.102579796282866,0.281739915835066,-0.364093940962621,0.71578786118578,0.996
Azfi_s0005.g009352,228.194025422061,-0.792799620799068,0.501530824820848,-1.58075950981131,0.113933035775244,0.798
Azfi_s0005.g009353,22.5069195626177,-0.631466039981595,0.674885792598059,-0.935663555089352,0.349446440636549,0.959
Azfi_s0005.g009354,926.794420587764,0.067986642613353,0.356686467990761,0.190606172968452,0.848834153535036,0.996
Azfi_s0005.g009355,15.7783742942025,0.645869159674182,0.67592860523504,0.955528667779336,0.339310415064893,0.955
Azfi_s0005.g009356,42.5499656730465,-1.68926696819535,0.736836191700234,-2.29259499902875,0.021871332570262,0.434
Azfi_s0005.g009357,68.515960410696,0.04556185451813,0.44377219152109,0.10266946732728,0.918225307095973,0.996
Azfi_s0005.g009360,32.5457905630553,0.956394589927319,0.605117789830307,1.58050978834306,0.113990167060761,0.798
Azfi_s0005.g009361,335.284637604957,0.524321918411647,0.308729507064875,1.69832136680563,0.089447124124741,0.743
Azfi_s0005.g009363,104.873738204798,-0.205117880792584,0.469677122558926,-0.436721038646819,0.662313669604287,0.993
Azfi_s0005.g009364,468.946025241825,-0.682608228086285,0.484429737004743,-1.40909646114397,0.158806647139351,0.861
Azfi_s0005.g009365,102.448367704617,-0.282818113766217,0.502782779915786,-0.562505569131839,0.573771610307007,0.983
Azfi_s0005.g009367,320.297628331559,0.085729726011274,0.406182140787004,0.21106227330716,0.832838678599674,0.996
Azfi_s0005.g009372,64.4014001690881,-0.023312955147485,0.631163071817498,-0.036936500547082,0.970535636365812,1.000
Azfi_s0005.g009378,118.473117614016,-0.055060209108046,0.440096486409884,-0.125109403979121,0.900436938496103,0.996
Azfi_s0005.g009380,842.869571833672,-0.723757097351008,0.376367154676381,-1.92300812745823,0.054479029162218,0.635
Azfi_s0005.g009381,4.4640098786463,0.199867150432614,1.48064428472443,0.134986608528876,0.892622462265463,0.996
Azfi_s0005.g009383,807.239881134953,1.17487514019493,0.47830633517295,2.45632360225818,0.014036669522223,0.348
Azfi_s0005.g009385,28.0737210622889,-0.752866912098042,0.66411521546766,-1.13363900504506,0.256946004635564,0.927
Azfi_s0005.g009386,52.1392548440152,0.152030840993871,0.430345376573969,0.353276343304085,0.72388127890552,0.996
Azfi_s0005.g009388,1.48834686580968,-3.40437477450623,2.7005451907373,-1.26062499756827,0.207443987932906,0.905
Azfi_s0005.g009389,51.7263498304274,-0.125947962009293,0.48672990044354,-0.258763560435718,0.795817675026532,0.996
Azfi_s0005.g009391,46.0728501667304,-0.179802123537831,0.495613049667257,-0.362787306868829,0.716763774492751,0.996
Azfi_s0005.g009393,493.637602866263,0.307505612619323,0.337476512085413,0.911191154368383,0.362194663943968,0.963
Azfi_s0005.g009394,72.8531764381766,1.18718669503042,0.587198270795506,2.02178166060006,0.043198913207135,0.583
Azfi_s0005.g009396,226.587916010817,-0.04053025016571,0.30687529539136,-0.132074007827909,0.894925754538123,0.996
Azfi_s0005.g009397,122.229965819639,-0.534191195268144,0.463698038759673,-1.15202384012024,0.249311276949879,0.924
Azfi_s0005.g009399,34.5883185791242,0.294311032632213,0.529391690054012,0.555941920059578,0.578250559772956,0.983
Azfi_s0005.g009402,62.6312912580805,-0.342691396255856,0.475647509701067,-0.720473437296517,0.471233548708692,0.978
Azfi_s0005.g009403,281.942139913334,-0.113929202486068,0.344938877516159,-0.330288088447585,0.741182292447911,0.996
Azfi_s0005.g009412,29.6030116616409,-1.31755886569449,0.632046654898664,-2.08459115396432,0.037106428147781,0.549
Azfi_s0005.g009413,109.690042603212,0.620611755511039,0.366197064431212,1.6947480353918,0.090123229036827,0.745
Azfi_s0005.g009415,71.8341266312045,-0.034166954374105,0.394011794100718,-0.086715562543215,0.930897605895765,0.996
Azfi_s0005.g009417,12.4643947984785,-0.390818580876177,0.80989503014039,-0.482554610575189,0.629412013941555,0.992
Azfi_s0005.g009420,15.2751675294281,-0.601434918343979,0.755978342891608,-0.795571624503816,0.426281064876917,0.970
Azfi_s0005.g009421,7.96537892106751,0.012964830160367,1.01893474966916,0.012723906181997,0.989848065634306,1.000
Azfi_s0005.g009422,4.76655755523823,0.672206131019507,1.4110186004959,0.476397781562383,0.63379101484479,0.992
Azfi_s0005.g009423,25.2714918648367,-0.605307084859774,0.58489073382404,-1.03490626514503,0.3007126884683,0.943
Azfi_s0005.g009425,105.183870358893,-0.505031347068518,0.447591528136866,-1.12833088948477,0.259180202769169,0.930
Azfi_s0005.g009426,66.9425256480651,0.229585027801818,0.556512226817925,0.412542648190426,0.679941727973338,0.993
Azfi_s0005.g009427,3.53403267421556,-0.310824465445949,1.36295970553041,-0.228051103920924,0.819606511893549,0.996
Azfi_s0005.g009429,22.305366562625,0.039116548188261,0.589290021763772,0.066379111716813,0.947075999954374,0.998
Azfi_s0005.g009431,8.99642119245213,0.98680121420913,0.911060810588433,1.08313430096041,0.278748815941717,0.939
Azfi_s0005.g009432,615.611662127687,0.29687540369516,0.315332155903186,0.941468854785322,0.346464642677255,0.959
Azfi_s0005.g009433,666.380292510425,0.443279204983586,0.329037800658369,1.34719841944188,0.177916336877954,0.882
Azfi_s0005.g009434,15431.3433200875,0.261798642307923,0.261018781818563,1.0029877562217,0.315866768781377,0.947
Azfi_s0005.g009435,206.8986861448,-0.4127224245625,0.304233001434836,-1.35659978574317,0.174908409889314,0.878
Azfi_s0005.g009436,6.79085555649558,0.679536343168357,1.05403159484238,0.644702062531603,0.51912027946411,0.978
Azfi_s0005.g009437,72.5518235994762,-0.335087286378687,0.459172357952321,-0.72976362922413,0.465534679842538,0.978
Azfi_s0005.g009443,62.2184426597806,-0.233639528548051,0.480313912387657,-0.486430899714357,0.626661686863975,0.992
Azfi_s0005.g009446,575.956992121478,0.049630602196076,0.278298375671359,0.178335939174451,0.858459155794885,0.996
Azfi_s0005.g009448,211.61906305437,0.452859754341,0.35053067002509,1.29192619381518,0.196382705568353,0.895
Azfi_s0005.g009451,41.0492102924059,0.532475367637455,0.567063968905671,0.939004057452345,0.347728661146738,0.959
Azfi_s0005.g009452,627.073057770275,-0.482316075875819,0.319891247149091,-1.50775015000966,0.131618484959614,0.825
Azfi_s0005.g009454,22.294407580506,-0.750312864143199,0.780179596051025,-0.961718132518462,0.336191211450553,0.953
Azfi_s0005.g009455,16.9786182655345,-0.565228230160011,0.720701474705977,-0.784275112508415,0.432878699464919,0.971
Azfi_s0005.g009457,524.345780260654,1.10436783596105,0.463493531050011,2.38270388253141,0.017186012346079,0.385
Azfi_s0005.g009458,30.047973992838,-0.042111301763624,0.534243128513057,-0.078824227240565,0.937172433449013,0.997
Azfi_s0005.g009463,285.574818764738,1.28843906143476,0.489493859585799,2.63218636189843,0.008483731288001,0.270
Azfi_s0005.g009465,140.066232904767,-0.241905582882949,0.391254695156566,-0.61828161010604,0.536389722039665,0.983
Azfi_s0005.g009466,7.79343780488993,2.28365043680437,1.38257481323095,1.65173733453721,0.098588108293124,0.761
Azfi_s0005.g009468,7.58585334602,-1.77203903316202,1.22524495141274,-1.44627327875851,0.148100567464077,0.843
Azfi_s0005.g009470,3.23182420517382,0.840770843749283,1.75291685585226,0.479641028576054,0.631482667055024,0.992
Azfi_s0005.g009473,514.28184901384,-0.308304902544605,0.389635059235841,-0.791265814604205,0.428788892724403,0.970
Azfi_s0005.g009474,161.329585357778,-0.109851000583009,0.365288935069417,-0.300723591756574,0.763625277413952,0.996
